assays_assay_id,assays_tid,assays_relationship_type,assays_confidence_score,assays_curated_by,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
7864,50597,N,1,Intermediate,1,,CHEMBL621737,,BAO_0000218,1969.0,
7865,50597,N,1,Intermediate,1,,CHEMBL621738,,BAO_0000218,,
7866,50597,N,1,Intermediate,1,,CHEMBL622806,,BAO_0000218,,
7867,50597,N,1,Intermediate,1,,CHEMBL623519,,BAO_0000218,,
7868,50597,N,1,Intermediate,1,,CHEMBL623520,,BAO_0000218,,
7869,50597,N,1,Intermediate,1,,CHEMBL623521,,BAO_0000218,,
7870,50597,N,1,Intermediate,1,,CHEMBL623522,,BAO_0000218,,
7871,50597,N,1,Intermediate,1,,CHEMBL623523,,BAO_0000218,,
7872,50597,N,1,Intermediate,1,,CHEMBL623690,,BAO_0000218,,
7873,50597,N,1,Intermediate,1,,CHEMBL623691,,BAO_0000218,,
7874,50597,N,1,Intermediate,1,,CHEMBL623692,,BAO_0000218,,
7875,50597,N,1,Intermediate,1,,CHEMBL623693,,BAO_0000218,,
7876,50597,N,1,Intermediate,1,,CHEMBL623694,,BAO_0000218,,
7877,50597,N,1,Intermediate,1,,CHEMBL623695,,BAO_0000218,,
7878,50597,N,1,Intermediate,1,,CHEMBL623696,,BAO_0000218,,
7879,50597,N,1,Intermediate,1,,CHEMBL623697,,BAO_0000218,,
7880,22224,U,0,Intermediate,1,,CHEMBL623698,,BAO_0000218,1969.0,
7881,22224,U,0,Intermediate,1,,CHEMBL623699,,BAO_0000218,1969.0,
7882,50597,N,1,Intermediate,1,,CHEMBL623700,,BAO_0000218,,
7883,50597,N,1,Intermediate,1,,CHEMBL623701,,BAO_0000218,,
7884,50597,N,1,Intermediate,1,,CHEMBL623702,,BAO_0000218,1969.0,
7885,50597,N,1,Intermediate,1,,CHEMBL623703,,BAO_0000218,,
7886,50597,N,1,Intermediate,1,,CHEMBL623704,,BAO_0000218,,
7887,50597,N,1,Intermediate,1,,CHEMBL623705,,BAO_0000218,,
7888,50597,N,1,Intermediate,1,,CHEMBL623706,,BAO_0000218,,
7889,50597,N,1,Intermediate,1,,CHEMBL623707,,BAO_0000218,,
7890,50597,N,1,Intermediate,1,,CHEMBL623708,,BAO_0000218,,
7891,50597,N,1,Intermediate,1,,CHEMBL623709,,BAO_0000218,,
7892,50597,N,1,Intermediate,1,,CHEMBL623710,,BAO_0000218,,
7893,50597,N,1,Intermediate,1,,CHEMBL623711,,BAO_0000218,,
7894,50597,N,1,Intermediate,1,,CHEMBL623712,,BAO_0000218,,
7895,50597,N,1,Intermediate,1,,CHEMBL623713,,BAO_0000218,,
7896,50597,N,1,Intermediate,1,,CHEMBL623714,,BAO_0000218,,
7897,50597,N,1,Intermediate,1,,CHEMBL623715,,BAO_0000218,,
7898,50597,N,1,Intermediate,1,,CHEMBL623716,,BAO_0000218,,
7899,50597,N,1,Intermediate,1,,CHEMBL622980,,BAO_0000218,,
7900,50597,N,1,Intermediate,1,,CHEMBL622981,,BAO_0000218,,
7901,50597,N,1,Intermediate,1,,CHEMBL622982,,BAO_0000218,,
7902,50597,N,1,Intermediate,1,,CHEMBL622983,,BAO_0000218,,
7903,50597,N,1,Intermediate,1,,CHEMBL622984,,BAO_0000218,,
7904,50597,N,1,Intermediate,1,,CHEMBL622985,,BAO_0000218,,
7905,50597,N,1,Intermediate,1,,CHEMBL623631,,BAO_0000218,1969.0,
7906,50597,N,1,Intermediate,1,,CHEMBL623632,,BAO_0000218,,
7907,50597,N,1,Intermediate,1,,CHEMBL623633,,BAO_0000218,1969.0,
7908,50597,N,1,Intermediate,1,,CHEMBL623634,,BAO_0000218,1969.0,
7909,50597,N,1,Intermediate,1,,CHEMBL623635,,BAO_0000218,,
7910,50597,N,1,Intermediate,1,,CHEMBL621195,,BAO_0000218,,
7911,50597,N,1,Intermediate,1,,CHEMBL621196,,BAO_0000218,,
7912,50597,N,1,Intermediate,1,,CHEMBL875287,,BAO_0000218,,
7913,50597,N,1,Intermediate,1,,CHEMBL621197,,BAO_0000218,,
7914,50597,N,1,Intermediate,1,,CHEMBL621198,,BAO_0000218,1969.0,
7915,50597,N,1,Intermediate,1,,CHEMBL621199,,BAO_0000218,1969.0,
7916,50597,N,1,Intermediate,1,,CHEMBL621200,,BAO_0000218,,
7917,50597,N,1,Intermediate,1,,CHEMBL621201,,BAO_0000218,,
7918,50597,N,1,Intermediate,1,,CHEMBL621202,,BAO_0000218,,
7919,50597,N,1,Intermediate,1,,CHEMBL621203,,BAO_0000218,,
7920,50597,N,1,Intermediate,1,,CHEMBL621204,,BAO_0000218,,
7921,50597,N,1,Intermediate,1,,CHEMBL621205,,BAO_0000218,948.0,
7922,50597,N,1,Intermediate,1,,CHEMBL621206,,BAO_0000218,948.0,
7923,50597,N,1,Intermediate,1,,CHEMBL621207,,BAO_0000218,948.0,
7924,50597,N,1,Intermediate,1,,CHEMBL621208,,BAO_0000218,948.0,
7925,50597,N,1,Intermediate,1,,CHEMBL621209,,BAO_0000218,948.0,
7926,50597,N,1,Intermediate,1,,CHEMBL876484,,BAO_0000218,948.0,
7927,50597,N,1,Intermediate,1,,CHEMBL621210,,BAO_0000218,948.0,
7928,50597,N,1,Intermediate,1,,CHEMBL621211,,BAO_0000218,948.0,
7929,50597,N,1,Intermediate,1,,CHEMBL621212,,BAO_0000218,948.0,
7930,50597,N,1,Intermediate,1,,CHEMBL621213,,BAO_0000218,948.0,
7931,50597,N,1,Intermediate,1,,CHEMBL621214,,BAO_0000218,948.0,
7932,50597,N,1,Intermediate,1,,CHEMBL621215,,BAO_0000218,948.0,
7933,50597,N,1,Intermediate,1,,CHEMBL621216,,BAO_0000218,948.0,
7934,50597,N,1,Intermediate,1,,CHEMBL621217,,BAO_0000218,948.0,
7935,50597,N,1,Intermediate,1,,CHEMBL621218,,BAO_0000218,948.0,
7936,50597,N,1,Intermediate,1,,CHEMBL621219,,BAO_0000218,948.0,
7937,50597,N,1,Intermediate,1,,CHEMBL621220,,BAO_0000218,948.0,
7938,50597,N,1,Intermediate,1,,CHEMBL621221,,BAO_0000218,948.0,
7939,50597,N,1,Intermediate,1,,CHEMBL621222,,BAO_0000218,948.0,
7940,50597,N,1,Intermediate,1,,CHEMBL621223,,BAO_0000218,948.0,
7941,50597,N,1,Intermediate,1,,CHEMBL876485,,BAO_0000218,948.0,
7942,50597,N,1,Intermediate,1,,CHEMBL621224,,BAO_0000218,948.0,
7943,50597,N,1,Intermediate,1,,CHEMBL621225,,BAO_0000218,948.0,
7944,50597,N,1,Intermediate,1,,CHEMBL621226,,BAO_0000218,948.0,
7945,50597,N,1,Intermediate,1,,CHEMBL621227,,BAO_0000218,2113.0,
7946,50597,N,1,Intermediate,1,,CHEMBL621228,,BAO_0000218,2113.0,
7947,50597,N,1,Intermediate,1,,CHEMBL621229,,BAO_0000218,2113.0,
7948,50597,N,1,Intermediate,1,,CHEMBL621230,,BAO_0000218,2113.0,
7949,50597,N,1,Intermediate,1,,CHEMBL621231,,BAO_0000218,2113.0,
7950,50597,N,1,Intermediate,1,,CHEMBL621232,,BAO_0000218,2113.0,
7951,50597,N,1,Intermediate,1,,CHEMBL621233,,BAO_0000218,2113.0,
7952,50597,N,1,Intermediate,1,,CHEMBL621234,,BAO_0000218,2113.0,
7953,50597,N,1,Intermediate,1,,CHEMBL621235,,BAO_0000218,2113.0,
7954,50597,N,1,Intermediate,1,,CHEMBL621236,,BAO_0000218,2113.0,
7955,50597,N,1,Intermediate,1,,CHEMBL621237,,BAO_0000218,2113.0,
7956,50597,N,1,Intermediate,1,,CHEMBL876486,,BAO_0000218,2113.0,
7957,50597,N,1,Intermediate,1,,CHEMBL622436,,BAO_0000218,160.0,
7958,50597,N,1,Intermediate,1,,CHEMBL622437,,BAO_0000218,160.0,
7959,50597,N,1,Intermediate,1,,CHEMBL622438,,BAO_0000218,160.0,
7960,50597,N,1,Intermediate,1,,CHEMBL622439,,BAO_0000218,2107.0,
7961,50597,N,1,Intermediate,1,,CHEMBL622440,,BAO_0000218,2107.0,
7962,50597,N,1,Intermediate,1,,CHEMBL622441,,BAO_0000218,2107.0,
7963,50597,N,1,Intermediate,1,,CHEMBL622442,,BAO_0000218,2107.0,
7964,50597,N,1,Intermediate,1,,CHEMBL622443,,BAO_0000218,2107.0,
7965,50597,N,1,Intermediate,1,,CHEMBL622444,,BAO_0000218,2107.0,
7966,50597,N,1,Intermediate,1,,CHEMBL622445,,BAO_0000218,2107.0,
7967,50597,N,1,Intermediate,1,,CHEMBL622446,,BAO_0000218,2107.0,
7968,50597,N,1,Intermediate,1,,CHEMBL622447,,BAO_0000218,2107.0,
7969,50597,N,1,Intermediate,1,,CHEMBL622448,,BAO_0000218,2107.0,
7970,50597,N,1,Intermediate,1,,CHEMBL622449,,BAO_0000218,2107.0,
7971,50597,N,1,Intermediate,1,,CHEMBL622450,,BAO_0000218,2107.0,
7972,50597,N,1,Intermediate,1,,CHEMBL622451,,BAO_0000218,2107.0,
7973,50597,N,1,Intermediate,1,,CHEMBL622452,,BAO_0000218,2107.0,
7974,50597,N,1,Intermediate,1,,CHEMBL622453,,BAO_0000218,2107.0,
7975,50597,N,1,Intermediate,1,,CHEMBL622454,,BAO_0000218,2107.0,
7976,50597,N,1,Intermediate,1,,CHEMBL622455,,BAO_0000218,2107.0,
7977,50597,N,1,Intermediate,1,,CHEMBL876024,,BAO_0000218,2107.0,
7978,50597,N,1,Intermediate,1,,CHEMBL622456,,BAO_0000218,,
7979,50597,N,1,Intermediate,1,,CHEMBL622457,,BAO_0000218,,
7980,50597,N,1,Intermediate,1,,CHEMBL622458,,BAO_0000218,,
7981,50597,N,1,Intermediate,1,,CHEMBL622459,,BAO_0000218,,
7982,50597,N,1,Intermediate,1,,CHEMBL873343,,BAO_0000218,,
7983,50597,N,1,Intermediate,1,,CHEMBL622460,,BAO_0000218,,
7984,50597,N,1,Intermediate,1,,CHEMBL622461,,BAO_0000218,1969.0,
7985,50597,N,1,Intermediate,1,,CHEMBL622462,,BAO_0000218,1969.0,
7986,50597,N,1,Intermediate,1,,CHEMBL622463,,BAO_0000218,,
7987,50597,N,1,Intermediate,1,,CHEMBL622464,,BAO_0000218,,
7988,50597,N,1,Intermediate,1,,CHEMBL622465,,BAO_0000218,,
7989,50597,N,1,Intermediate,1,,CHEMBL622466,,BAO_0000218,,
7990,50597,N,1,Intermediate,1,,CHEMBL622467,,BAO_0000218,,
7991,50597,N,1,Intermediate,1,,CHEMBL622468,,BAO_0000218,1969.0,
7992,50597,N,1,Intermediate,1,,CHEMBL876025,,BAO_0000218,1969.0,
7993,50597,N,1,Intermediate,1,,CHEMBL622469,,BAO_0000218,1969.0,
7994,50597,N,1,Intermediate,1,,CHEMBL622470,,BAO_0000218,1969.0,
7995,50597,N,1,Intermediate,1,,CHEMBL622471,,BAO_0000218,,
7996,50597,N,1,Intermediate,1,,CHEMBL622472,,BAO_0000218,1969.0,
7997,50597,N,1,Intermediate,1,,CHEMBL622473,,BAO_0000218,1969.0,
7998,50597,N,1,Intermediate,1,,CHEMBL624282,,BAO_0000218,1969.0,
7999,50597,N,1,Intermediate,1,,CHEMBL624283,,BAO_0000218,1969.0,
8000,50597,N,1,Intermediate,1,,CHEMBL624284,,BAO_0000218,1969.0,
8001,50597,N,1,Intermediate,1,,CHEMBL624285,,BAO_0000218,1969.0,
8002,50597,N,1,Intermediate,1,,CHEMBL624286,,BAO_0000218,,
8003,50597,N,1,Intermediate,1,,CHEMBL624287,,BAO_0000218,,
8004,50597,N,1,Intermediate,1,,CHEMBL624288,,BAO_0000218,,
8005,50597,N,1,Intermediate,1,,CHEMBL624289,,BAO_0000218,1969.0,
8006,50597,N,1,Intermediate,1,,CHEMBL873344,,BAO_0000218,1969.0,
8007,50597,N,1,Intermediate,1,,CHEMBL619623,,BAO_0000218,,
8008,50597,N,1,Expert,1,,CHEMBL621399,,BAO_0000218,,
8009,50597,N,1,Intermediate,1,,CHEMBL621400,,BAO_0000218,,
8010,50597,N,1,Intermediate,1,,CHEMBL621401,,BAO_0000218,,
8011,50597,N,1,Intermediate,1,,CHEMBL621402,,BAO_0000218,,
8012,50597,N,1,Intermediate,1,,CHEMBL621403,,BAO_0000218,,
8013,50597,N,1,Intermediate,1,,CHEMBL621121,,BAO_0000218,,
8014,50597,N,1,Intermediate,1,,CHEMBL872525,,BAO_0000218,,
8015,50597,N,1,Intermediate,1,,CHEMBL621122,,BAO_0000218,,
8016,50597,N,1,Intermediate,1,,CHEMBL621123,,BAO_0000218,,
8017,50597,N,1,Intermediate,1,,CHEMBL621124,,BAO_0000218,,
8018,50597,N,1,Intermediate,1,,CHEMBL621125,,BAO_0000218,,
8019,50597,N,1,Intermediate,1,,CHEMBL621126,,BAO_0000218,,
8020,50597,N,1,Intermediate,1,,CHEMBL621127,,BAO_0000218,,
8021,50597,N,1,Intermediate,1,,CHEMBL621128,,BAO_0000218,,
8022,50597,N,1,Intermediate,1,,CHEMBL618263,,BAO_0000218,,
8023,50597,N,1,Intermediate,1,,CHEMBL618264,,BAO_0000218,,
8024,50597,N,1,Intermediate,1,,CHEMBL618265,,BAO_0000218,,
8025,50597,N,1,Intermediate,1,,CHEMBL618266,,BAO_0000218,1969.0,
8026,50597,N,1,Intermediate,1,,CHEMBL618267,,BAO_0000218,,
8027,50597,N,1,Intermediate,1,,CHEMBL618450,,BAO_0000218,1088.0,
8028,50597,N,1,Intermediate,1,,CHEMBL618451,,BAO_0000218,1088.0,
8029,50597,N,1,Intermediate,1,,CHEMBL618452,,BAO_0000218,,
8030,50597,N,1,Intermediate,1,,CHEMBL618453,,BAO_0000218,1088.0,
8031,50597,N,1,Intermediate,1,,CHEMBL618454,,BAO_0000218,1088.0,
8032,50597,N,1,Intermediate,1,,CHEMBL618455,,BAO_0000218,1088.0,
8033,50597,N,1,Intermediate,1,,CHEMBL618456,,BAO_0000218,,
8034,50597,N,1,Intermediate,1,,CHEMBL618457,,BAO_0000218,,
8035,50597,N,1,Intermediate,1,,CHEMBL618458,,BAO_0000218,,
8036,50597,N,1,Intermediate,1,,CHEMBL618459,,BAO_0000218,,
8037,50597,N,1,Intermediate,1,,CHEMBL876733,,BAO_0000218,,
8038,50588,N,1,Intermediate,1,,CHEMBL618460,,BAO_0000218,,
8039,50597,N,1,Intermediate,1,,CHEMBL618461,,BAO_0000218,,
8040,22224,U,0,Autocuration,1,,CHEMBL618462,,BAO_0000019,,
8041,50597,N,1,Intermediate,1,,CHEMBL618463,,BAO_0000218,,
8042,50597,N,1,Intermediate,1,,CHEMBL618464,,BAO_0000218,,
8043,50597,N,1,Intermediate,1,,CHEMBL618465,,BAO_0000218,,
8044,50597,N,1,Intermediate,1,,CHEMBL618466,,BAO_0000218,,
8045,50597,N,1,Intermediate,1,,CHEMBL618467,,BAO_0000218,,
8046,50597,N,1,Intermediate,1,,CHEMBL618468,,BAO_0000218,,
8047,50588,N,1,Intermediate,1,,CHEMBL618469,,BAO_0000218,1969.0,
8048,50588,N,1,Intermediate,1,,CHEMBL618470,,BAO_0000218,1969.0,
8049,22224,U,0,Autocuration,1,,CHEMBL618471,,BAO_0000218,,
8050,50594,N,1,Intermediate,1,,CHEMBL618472,,BAO_0000218,,
8051,22224,U,0,Autocuration,1,,CHEMBL618473,,BAO_0000218,,
8052,50506,N,1,Intermediate,1,,CHEMBL621699,,BAO_0000218,,
8053,50597,N,1,Intermediate,1,,CHEMBL621700,,BAO_0000218,,
8054,50597,N,1,Intermediate,1,,CHEMBL621701,,BAO_0000218,,
8055,50506,N,1,Intermediate,1,,CHEMBL621702,,BAO_0000218,,
8056,50588,N,1,Intermediate,1,,CHEMBL621703,,BAO_0000218,,
8057,50588,N,1,Intermediate,1,,CHEMBL621704,,BAO_0000218,,
8058,50597,N,1,Intermediate,1,,CHEMBL624259,,BAO_0000218,,
8059,50597,N,1,Intermediate,1,,CHEMBL624260,,BAO_0000218,,
8060,50597,N,1,Intermediate,1,,CHEMBL624430,,BAO_0000218,,
8061,50597,N,1,Intermediate,1,,CHEMBL624431,,BAO_0000218,,
8062,50597,N,1,Intermediate,1,,CHEMBL624432,,BAO_0000218,,
8063,50597,N,1,Intermediate,1,,CHEMBL624433,,BAO_0000218,,
8064,50597,N,1,Intermediate,1,,CHEMBL624434,,BAO_0000218,,
8065,50597,N,1,Intermediate,1,,CHEMBL624435,,BAO_0000218,,
8066,50594,N,1,Intermediate,1,,CHEMBL618570,,BAO_0000218,,
8067,50594,N,1,Intermediate,1,,CHEMBL618571,,BAO_0000218,,
8068,50594,N,1,Intermediate,1,,CHEMBL618572,,BAO_0000218,,
8069,50594,N,1,Intermediate,1,,CHEMBL618573,,BAO_0000218,,
8070,50594,N,1,Intermediate,1,,CHEMBL619267,,BAO_0000218,,
8071,50594,N,1,Intermediate,1,,CHEMBL619431,,BAO_0000218,,
8072,50594,N,1,Intermediate,1,,CHEMBL619432,,BAO_0000218,,
8073,50594,N,1,Intermediate,1,,CHEMBL619433,,BAO_0000218,,
8074,22224,U,0,Autocuration,1,,CHEMBL619434,,BAO_0000218,1969.0,
8075,50594,N,1,Intermediate,1,,CHEMBL619435,,BAO_0000218,1977.0,
8076,22224,U,0,Autocuration,1,,CHEMBL619436,,BAO_0000019,1969.0,
8077,50597,N,1,Intermediate,1,,CHEMBL619437,,BAO_0000218,,
8078,22224,U,0,Autocuration,1,,CHEMBL619438,,BAO_0000218,,
8079,50594,N,1,Intermediate,1,,CHEMBL619439,,BAO_0000218,,
8080,50597,N,1,Intermediate,1,,CHEMBL619440,,BAO_0000218,,
8081,22224,U,0,Autocuration,1,,CHEMBL619441,,BAO_0000218,,
8082,50597,N,1,Intermediate,1,,CHEMBL619442,,BAO_0000218,,
8083,22224,U,0,Autocuration,1,,CHEMBL875156,,BAO_0000019,,
8084,22224,U,0,Autocuration,1,,CHEMBL619443,,BAO_0000019,,
8085,22224,U,0,Autocuration,1,,CHEMBL619444,,BAO_0000019,,
8086,22224,U,0,Autocuration,1,,CHEMBL623464,,BAO_0000019,,
8087,50594,N,1,Intermediate,1,,CHEMBL623465,,BAO_0000218,,
8088,50597,N,1,Intermediate,1,,CHEMBL623466,,BAO_0000218,,
8089,50597,N,1,Intermediate,1,,CHEMBL623467,,BAO_0000218,,
8090,50597,N,1,Intermediate,1,,CHEMBL623468,,BAO_0000218,,
8091,50597,N,1,Intermediate,1,,CHEMBL622660,,BAO_0000218,,
8092,50597,N,1,Intermediate,1,,CHEMBL622661,,BAO_0000218,,
8093,50597,N,1,Intermediate,1,,CHEMBL622662,,BAO_0000218,,
8094,50597,N,1,Intermediate,1,,CHEMBL622663,,BAO_0000218,,
8095,50597,N,1,Intermediate,1,,CHEMBL622664,,BAO_0000218,,
8096,50597,N,1,Intermediate,1,,CHEMBL622665,,BAO_0000218,,
8097,50597,N,1,Intermediate,1,,CHEMBL622666,,BAO_0000218,,
8098,50597,N,1,Intermediate,1,,CHEMBL621615,,BAO_0000218,,
8099,50597,N,1,Intermediate,1,,CHEMBL621616,,BAO_0000218,,
8100,50597,N,1,Intermediate,1,,CHEMBL621617,,BAO_0000218,,
8101,50597,N,1,Intermediate,1,,CHEMBL621618,,BAO_0000218,,
8102,50597,N,1,Intermediate,1,,CHEMBL621619,,BAO_0000218,,
8103,50597,N,1,Intermediate,1,,CHEMBL621620,,BAO_0000218,,
8104,50597,N,1,Intermediate,1,,CHEMBL621786,,BAO_0000218,,
8105,50597,N,1,Intermediate,1,,CHEMBL621787,,BAO_0000218,,
8106,50597,N,1,Intermediate,1,,CHEMBL621788,,BAO_0000218,,
8107,50597,N,1,Intermediate,1,,CHEMBL621789,,BAO_0000218,,
8108,50597,N,1,Intermediate,1,,CHEMBL621790,,BAO_0000218,,
8109,50597,N,1,Intermediate,1,,CHEMBL621791,,BAO_0000218,1969.0,
8110,50597,N,1,Intermediate,1,,CHEMBL621792,,BAO_0000218,,
8111,50597,N,1,Intermediate,1,,CHEMBL621793,,BAO_0000218,,
8112,50597,N,1,Intermediate,1,,CHEMBL621794,,BAO_0000218,,
8113,50597,N,1,Intermediate,1,,CHEMBL621795,,BAO_0000218,1969.0,
8114,50597,N,1,Intermediate,1,,CHEMBL621796,,BAO_0000218,,
8115,50597,N,1,Intermediate,1,,CHEMBL621797,401.0,BAO_0000218,2107.0,
8116,50597,N,1,Intermediate,1,,CHEMBL621798,,BAO_0000218,,
8117,50597,N,1,Intermediate,1,,CHEMBL621799,,BAO_0000218,,
8118,50597,N,1,Intermediate,1,,CHEMBL621800,,BAO_0000218,,
8119,50597,N,1,Intermediate,1,,CHEMBL621801,,BAO_0000218,,
8120,50597,N,1,Intermediate,1,,CHEMBL621802,,BAO_0000218,,
8121,50597,N,1,Intermediate,1,,CHEMBL618596,,BAO_0000218,,
8122,50597,N,1,Intermediate,1,,CHEMBL618597,,BAO_0000218,,
8123,50597,N,1,Intermediate,1,,CHEMBL618598,,BAO_0000218,,
8124,50597,N,1,Intermediate,1,,CHEMBL618599,,BAO_0000218,,
8125,50597,N,1,Intermediate,1,,CHEMBL618600,,BAO_0000218,,
8126,50597,N,1,Intermediate,1,,CHEMBL618601,,BAO_0000218,,
8127,50597,N,1,Intermediate,1,,CHEMBL618602,,BAO_0000218,,
8128,50597,N,1,Intermediate,1,,CHEMBL618603,,BAO_0000218,,
8129,50597,N,1,Intermediate,1,,CHEMBL618604,,BAO_0000218,2107.0,
8130,50597,N,1,Intermediate,1,,CHEMBL618605,,BAO_0000218,,
8131,50597,N,1,Intermediate,1,,CHEMBL618606,,BAO_0000218,,
8132,50597,N,1,Intermediate,1,,CHEMBL618607,,BAO_0000218,,
8133,50597,N,1,Intermediate,1,,CHEMBL618608,,BAO_0000218,,
8134,50597,N,1,Intermediate,1,,CHEMBL618609,,BAO_0000218,,
8135,50597,N,1,Intermediate,1,,CHEMBL618610,,BAO_0000218,,
8136,50597,N,1,Intermediate,1,,CHEMBL618611,,BAO_0000218,,
8137,50597,N,1,Intermediate,1,,CHEMBL618612,,BAO_0000218,,
8138,50597,N,1,Intermediate,1,,CHEMBL618613,,BAO_0000218,,
8139,50597,N,1,Intermediate,1,,CHEMBL621076,,BAO_0000218,,
8140,50597,N,1,Intermediate,1,,CHEMBL621077,,BAO_0000218,,
8141,50597,N,1,Intermediate,1,,CHEMBL621078,,BAO_0000218,,
8142,50597,N,1,Intermediate,1,,CHEMBL621251,,BAO_0000218,,
8143,50597,N,1,Intermediate,1,,CHEMBL621252,,BAO_0000218,,
8144,50597,N,1,Intermediate,1,,CHEMBL621253,,BAO_0000218,,
8145,50597,N,1,Intermediate,1,,CHEMBL621254,,BAO_0000218,,
8146,50597,N,1,Intermediate,1,,CHEMBL621255,,BAO_0000218,,
8147,50597,N,1,Intermediate,1,,CHEMBL621256,,BAO_0000218,1969.0,
8148,50597,N,1,Intermediate,1,,CHEMBL621257,,BAO_0000218,2107.0,
8149,50597,N,1,Intermediate,1,,CHEMBL621258,,BAO_0000218,2107.0,
8150,50597,N,1,Intermediate,1,,CHEMBL621259,,BAO_0000218,2107.0,
8151,50597,N,1,Intermediate,1,,CHEMBL621260,,BAO_0000218,2107.0,
8152,50597,N,1,Intermediate,1,,CHEMBL876494,,BAO_0000218,2107.0,
8153,50597,N,1,Intermediate,1,,CHEMBL621261,,BAO_0000218,2107.0,
8154,50597,N,1,Intermediate,1,,CHEMBL621262,,BAO_0000218,2107.0,
8155,50597,N,1,Intermediate,1,,CHEMBL621263,,BAO_0000218,2107.0,
8156,50597,N,1,Intermediate,1,,CHEMBL621264,,BAO_0000218,2107.0,
8157,50597,N,1,Intermediate,1,,CHEMBL621265,,BAO_0000218,2385.0,
8158,50597,N,1,Intermediate,1,,CHEMBL621266,,BAO_0000218,2385.0,
8159,50597,N,1,Intermediate,1,,CHEMBL621267,,BAO_0000218,2385.0,
8160,50597,N,1,Intermediate,1,,CHEMBL621268,,BAO_0000218,2385.0,
8161,50597,N,1,Intermediate,1,,CHEMBL621269,,BAO_0000218,2385.0,
8162,50597,N,1,Intermediate,1,,CHEMBL621270,,BAO_0000218,2385.0,
8163,50597,N,1,Intermediate,1,,CHEMBL621271,,BAO_0000218,2385.0,
8164,50597,N,1,Intermediate,1,,CHEMBL621272,,BAO_0000218,2385.0,
8165,50597,N,1,Intermediate,1,,CHEMBL621273,,BAO_0000218,2385.0,
8166,50597,N,1,Intermediate,1,,CHEMBL621274,,BAO_0000218,2385.0,
8167,50597,N,1,Intermediate,1,,CHEMBL876495,,BAO_0000218,2385.0,
8168,50597,N,1,Intermediate,1,,CHEMBL621275,,BAO_0000218,2385.0,
8169,50597,N,1,Intermediate,1,,CHEMBL621276,,BAO_0000218,2385.0,
8170,50597,N,1,Intermediate,1,,CHEMBL621277,,BAO_0000218,2385.0,
8171,50597,N,1,Intermediate,1,,CHEMBL621278,,BAO_0000218,160.0,
8172,50597,N,1,Intermediate,1,,CHEMBL621279,,BAO_0000218,160.0,
8173,50597,N,1,Intermediate,1,,CHEMBL621280,,BAO_0000218,160.0,
8174,50597,N,1,Intermediate,1,,CHEMBL621281,,BAO_0000218,2106.0,
8175,50597,N,1,Intermediate,1,,CHEMBL621282,,BAO_0000218,2106.0,
8176,50597,N,1,Intermediate,1,,CHEMBL621283,,BAO_0000218,2106.0,
8177,50597,N,1,Intermediate,1,,CHEMBL621284,,BAO_0000218,2106.0,
8178,50597,N,1,Intermediate,1,,CHEMBL621285,,BAO_0000218,2106.0,
8179,50597,N,1,Intermediate,1,,CHEMBL621286,,BAO_0000218,2106.0,
8180,50597,N,1,Intermediate,1,,CHEMBL623220,,BAO_0000218,2106.0,
8181,50597,N,1,Intermediate,1,,CHEMBL623221,,BAO_0000218,2106.0,
8182,50597,N,1,Intermediate,1,,CHEMBL876029,,BAO_0000218,2106.0,
8183,50597,N,1,Intermediate,1,,CHEMBL623222,,BAO_0000218,945.0,
8184,50597,N,1,Intermediate,1,,CHEMBL623223,,BAO_0000218,945.0,
8185,50597,N,1,Intermediate,1,,CHEMBL621445,,BAO_0000218,945.0,
8186,50597,N,1,Intermediate,1,,CHEMBL621446,,BAO_0000218,178.0,
8187,50597,N,1,Intermediate,1,,CHEMBL621447,,BAO_0000218,178.0,
8188,50597,N,1,Intermediate,1,,CHEMBL619681,,BAO_0000218,178.0,
8189,50597,N,1,Intermediate,1,,CHEMBL619682,,BAO_0000218,178.0,
8190,50597,N,1,Intermediate,1,,CHEMBL619683,,BAO_0000218,178.0,
8191,50597,N,1,Intermediate,1,,CHEMBL619684,,BAO_0000218,955.0,
8192,50597,N,1,Intermediate,1,,CHEMBL619685,,BAO_0000218,955.0,
8193,50597,N,1,Intermediate,1,,CHEMBL619686,,BAO_0000218,955.0,
8194,50597,N,1,Intermediate,1,,CHEMBL619687,,BAO_0000218,955.0,
8195,50597,N,1,Intermediate,1,,CHEMBL619688,,BAO_0000218,955.0,
8196,50597,N,1,Intermediate,1,,CHEMBL619689,,BAO_0000218,948.0,
8197,50597,N,1,Intermediate,1,,CHEMBL619690,,BAO_0000218,948.0,
8198,50597,N,1,Intermediate,1,,CHEMBL619691,,BAO_0000218,948.0,
8199,50597,N,1,Intermediate,1,,CHEMBL619692,,BAO_0000218,,
8200,50597,N,1,Expert,1,,CHEMBL619693,,BAO_0000218,,
8201,50597,N,1,Intermediate,1,,CHEMBL619694,,BAO_0000218,,
8202,50597,N,1,Intermediate,1,,CHEMBL619695,,BAO_0000218,,
8203,50597,N,1,Intermediate,1,,CHEMBL619696,,BAO_0000218,,
8204,50597,N,1,Intermediate,1,,CHEMBL619697,,BAO_0000218,,
8205,50597,N,1,Intermediate,1,,CHEMBL619698,,BAO_0000218,,
